TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADSECT_ID,ROADLENGTH,DIRNAME,JAM_SPEED
3,民乐路,9,龙华区,民治大道,6631,梅龙路,663101,275,东-西,20
3,民乐路,9,龙华区,梅龙路,6632,民治大道,663201,273,西-东,20
3,清华东路,9,龙华区,大和路,6641,华清大道,664101,506,东-西,20
3,清华东路,9,龙华区,华清大道,6642,大和路,664201,531,西-东,20
3,清平路,9,龙华区,大和路,6653,清华东路,665301,777,南-北,20
3,清平路,9,龙华区,清华东路,6654,大和路,665401,795,北-南,20
3,泗黎路,9,龙华区,观澜大道,6663,悦兴路,666301,663,南-北,20
3,泗黎路,9,龙华区,悦兴路,6663,观光路,666302,1399,南-北,20
3,泗黎路,9,龙华区,观光路,6663,桂月路,666303,2655,南-北,20
3,泗黎路,9,龙华区,桂月路,6663,梅观高速公路,666304,2096,南-北,20
3,泗黎路,9,龙华区,梅观高速公路,6664,桂月路,666401,2095,北-南,20
3,泗黎路,9,龙华区,桂月路,6664,观光路,666402,2652,北-南,20
3,泗黎路,9,龙华区,观光路,6664,悦兴路,666403,1401,北-南,20
3,泗黎路,9,龙华区,悦兴路,6664,观澜大道,666404,672,北-南,20
3,环观南路,9,龙华区,观天路,6671,观平路,667101,3641,东-西,20
3,环观南路,9,龙华区,观平路,6671,梅观高速公路,667102,4344,东-西,20
3,环观南路,9,龙华区,梅观高速公路,6671,大和路,667103,470,东-西,20
3,环观南路,9,龙华区,大和路,6671,观澜大道,667104,922,东-西,20
3,环观南路,9,龙华区,观澜大道,6672,大和路,667201,932,西-东,20
3,环观南路,9,龙华区,大和路,6672,梅观高速公路,667202,619,西-东,20
3,环观南路,9,龙华区,梅观高速公路,6672,观平路,667203,4209,西-东,20
3,环观南路,9,龙华区,观平路,6672,观天路,667204,3649,西-东,20
3,环观中路,9,龙华区,观平路,6681,梅观高速公路,668101,2910,东-西,20
3,环观中路,9,龙华区,梅观高速公路,6681,大和路,668102,519,东-西,20
3,环观中路,9,龙华区,大和路,6682,梅观高速公路,668201,524,西-东,20
3,环观中路,9,龙华区,梅观高速公路,6682,观平路,668202,2926,西-东,20
3,观平路,9,龙华区,环观南路,6693,石新路,669301,1123,南-北,20
3,观平路,9,龙华区,石新路,6693,观景路,669302,1088,南-北,20
3,观平路,9,龙华区,观景路,6693,环观中路,669303,538,南-北,20
3,观平路,9,龙华区,环观中路,6693,观澜大道,669304,895,南-北,20
3,观平路,9,龙华区,观澜大道,6694,环观中路,669401,934,北-南,20
3,观平路,9,龙华区,环观中路,6694,观景路,669402,522,北-南,20
3,观平路,9,龙华区,观景路,6694,石新路,669403,1089,北-南,20
3,观平路,9,龙华区,石新路,6694,环观南路,669404,1127,北-南,20
3,高尔夫大道,9,龙华区,观天路,6701,观景路,670101,1093,东-西,20
3,高尔夫大道,9,龙华区,观景路,6701,观平路,670102,498,东-西,20
3,高尔夫大道,9,龙华区,观平路,6702,观景路,670201,493,西-东,20
3,高尔夫大道,9,龙华区,观景路,6702,观天路,670202,1089,西-东,20
3,东环一路,9,龙华区,东环二路,6711,油松路,671101,657,东-西,20
3,东环一路,9,龙华区,油松路,6711,梅龙路,671102,894,东-西,20
3,东环一路,9,龙华区,梅龙路,6711,建设路(龙华),671103,1030,东-西,20
3,东环一路,9,龙华区,建设路(龙华),6711,和平路(龙华),671104,412,东-西,20
3,东环一路,9,龙华区,和平路(龙华),6711,龙观路,671105,1069,东-西,20
3,东环一路,9,龙华区,龙观路,6712,和平路(龙华),671201,1086,西-东,20
3,东环一路,9,龙华区,和平路(龙华),6712,建设路(龙华),671202,398,西-东,20
3,东环一路,9,龙华区,建设路(龙华),6712,梅龙路,671203,1055,西-东,20
3,东环一路,9,龙华区,梅龙路,6712,油松路,671204,874,西-东,20
3,东环一路,9,龙华区,油松路,6712,东环二路,671205,658,西-东,20
3,东环二路,9,龙华区,工业路,6721,东环一路,672101,583,东-西,20
3,东环二路,9,龙华区,东环一路,6721,油松路,672102,974,东-西,20
3,东环二路,9,龙华区,油松路,6721,梅龙大道,672103,856,东-西,20
3,东环二路,9,龙华区,梅龙大道,6721,建设东路,672104,733,东-西,20
3,东环二路,9,龙华区,建设东路,6721,和平路(龙华),672105,415,东-西,20
3,东环二路,9,龙华区,和平路(龙华),6721,龙观路,672106,1017,东-西,20
3,东环二路,9,龙华区,龙观路,6722,和平路(龙华),672201,1030,西-东,20
3,东环二路,9,龙华区,和平路(龙华),6722,建设东路,672202,405,西-东,20
3,东环二路,9,龙华区,建设东路,6722,梅龙大道,672203,733,西-东,20
3,东环二路,9,龙华区,梅龙大道,6722,油松路,672204,844,西-东,20
3,东环二路,9,龙华区,油松路,6722,东环一路,672205,972,西-东,20
3,东环二路,9,龙华区,东环一路,6722,工业路,672206,570,西-东,20
3,观澜大道,9,龙华区,龙观东路,6743,环观南路,674301,1910,南-北,20
3,观澜大道,9,龙华区,环观南路,6743,人民路(观澜),674302,1327,南-北,20
3,观澜大道,9,龙华区,人民路(观澜),6743,泗黎路,674303,490,南-北,20
3,观澜大道,9,龙华区,泗黎路,6743,大和路,674304,854,南-北,20
3,观澜大道,9,龙华区,大和路,6743,观平路,674305,2118,南-北,20
3,观澜大道,9,龙华区,观平路,6744,大和路,674401,2128,北-南,20
3,观澜大道,9,龙华区,大和路,6744,泗黎路,674402,867,北-南,20
3,观澜大道,9,龙华区,泗黎路,6744,人民路(观澜),674403,490,北-南,20
3,观澜大道,9,龙华区,人民路(观澜),6744,环观南路,674404,1329,北-南,20
3,观澜大道,9,龙华区,环观南路,6744,龙观东路,674405,1906,北-南,20
3,龙观路,9,龙华区,布龙路,6753,华荣路,675301,491,南-北,20
3,龙观路,9,龙华区,华荣路,6753,工业西路,675302,595,南-北,20
3,龙观路,9,龙华区,工业西路,6753,人民路(龙华),675303,459,南-北,20
3,龙观路,9,龙华区,人民路(龙华),6753,东环一路,675304,615,南-北,20
3,龙观路,9,龙华区,东环一路,6753,龙观东路,675305,540,南-北,20
3,龙观路,9,龙华区,龙观东路,6754,东环一路,675401,550,北-南,20
3,龙观路,9,龙华区,东环一路,6754,人民路(龙华),675402,612,北-南,20
3,龙观路,9,龙华区,人民路(龙华),6754,工业西路,675403,453,北-南,20
3,龙观路,9,龙华区,工业西路,6754,华荣路,675404,492,北-南,20
3,龙观路,9,龙华区,华荣路,6754,布龙路,675405,594,北-南,20
3,工业路,9,龙华区,东环二路,6761,油松路,676101,870,东-西,20
3,工业路,9,龙华区,油松路,6761,民治大道,676102,501,东-西,20
3,工业路,9,龙华区,民治大道,6761,梅龙路,676103,611,东-西,20
3,工业路,9,龙华区,梅龙路,6761,人民路(龙华),676104,459,东-西,20
3,工业路,9,龙华区,人民路(龙华),6761,建设路(龙华),676105,881,东-西,20
3,工业路,9,龙华区,建设路(龙华),6761,和平路(龙华),676106,444,东-西,20
3,工业路,9,龙华区,和平路(龙华),6761,工业西路,676107,1073,东-西,20
3,工业路,9,龙华区,工业西路,6762,和平路(龙华),676201,1087,西-东,20
3,工业路,9,龙华区,和平路(龙华),6762,建设路(龙华),676202,431,西-东,20
3,工业路,9,龙华区,建设路(龙华),6762,人民路(龙华),676203,895,西-东,20
3,工业路,9,龙华区,人民路(龙华),6762,梅龙路,676204,447,西-东,20
3,工业路,9,龙华区,梅龙路,6762,民治大道,676205,628,西-东,20
3,工业路,9,龙华区,民治大道,6762,油松路,676206,504,西-东,20
3,工业路,9,龙华区,油松路,6762,东环二路,676207,863,西-东,20
3,玉龙路,9,龙华区,梅龙路,6771,新区大道,677101,768,东-西,20
3,玉龙路,9,龙华区,新区大道,6771,白龙路,677102,1062,东-西,20
3,玉龙路,9,龙华区,白龙路,6771,南坪快速路,677103,1002,东-西,20
3,玉龙路,9,龙华区,南坪快速路,6772,白龙路,677201,1068,西-东,20
3,新安六路,5,宝安区,新湖路,2494,宝安大道,249403,634,北-南,20
3,新安四路,5,宝安区,新安三路,2501,公园路(新安),250101,587,东-西,20
3,新安四路,5,宝安区,公园路(新安),2501,前进二路,250102,660,东-西,20
3,新安四路,5,宝安区,前进二路,2501,建安二路,250103,392,东-西,20
3,新安四路,5,宝安区,建安二路,2502,前进二路,250201,400,西-东,20
3,新安四路,5,宝安区,前进二路,2502,公园路(新安),250202,647,西-东,20
3,新安四路,5,宝安区,公园路(新安),2502,新安三路,250203,577,西-东,20
3,新安五路,5,宝安区,建安二路,2511,广深公路,251101,693,东-西,20
3,新安五路,5,宝安区,广深公路,2511,宝安大道,251102,708,东-西,20
3,新安五路,5,宝安区,宝安大道,2512,广深公路,251201,935,西-东,20
3,新安五路,5,宝安区,广深公路,2512,建安二路,251202,472,西-东,20
3,西乡大道,5,宝安区,公园路(新安),2521,前进二路,252101,1610,东-西,20
3,西乡大道,5,宝安区,前进二路,2521,广深公路,252102,936,东-西,20
3,西乡大道,5,宝安区,广深公路,2521,工业路,252103,784,东-西,20
3,西乡大道,5,宝安区,工业路,2521,宝安大道,252104,329,东-西,20
3,西乡大道,5,宝安区,宝安大道,2521,新湖路,252105,586,东-西,20
3,西乡大道,5,宝安区,新湖路,2521,宝源路,252106,465,东-西,20
3,西乡大道,5,宝安区,宝源路,2521,兴业路,252107,563,东-西,20
3,西乡大道,5,宝安区,兴业路,2521,海宾大道,252108,412,东-西,20
3,西乡大道,5,宝安区,海宾大道,2522,兴业路,252201,434,西-东,20
3,西乡大道,5,宝安区,兴业路,2522,宝源路,252202,567,西-东,20
3,西乡大道,5,宝安区,宝源路,2522,新湖路,252203,465,西-东,20
3,西乡大道,5,宝安区,新湖路,2522,宝安大道,252204,591,西-东,20
3,西乡大道,5,宝安区,宝安大道,2522,工业路,252205,320,西-东,20
3,西乡大道,5,宝安区,工业路,2522,广深公路,252206,938,西-东,20
3,西乡大道,5,宝安区,广深公路,2522,前进二路,252207,786,西-东,20
3,西乡大道,5,宝安区,前进二路,2522,公园路(新安),252208,1711,西-东,20
3,新安二路,5,宝安区,建安一路,2533,前进一路,253301,406,南-北,20
3,新安二路,5,宝安区,前进一路,2533,新圳路,253302,484,南-北,20
3,新安二路,5,宝安区,新圳路,2533,公园路(新安),253303,328,南-北,20
3,新安二路,5,宝安区,公园路(新安),2533,洪浪北路,253304,413,南-北,20
3,新安二路,5,宝安区,洪浪北路,2534,公园路(新安),253401,411,北-南,20
3,新安二路,5,宝安区,公园路(新安),2534,新圳路,253402,328,北-南,20
3,新安二路,5,宝安区,新圳路,2534,前进一路,253403,491,北-南,20
3,新安二路,5,宝安区,前进一路,2534,建安一路,253404,393,北-南,20
3,新安一路,5,宝安区,建安一路,2541,广深公路,254101,537,东-西,20
3,新安一路,5,宝安区,广深公路,2541,翻身路,254102,313,东-西,20
3,新安一路,5,宝安区,翻身路,2541,宝安大道,254103,485,东-西,20
3,新安一路,5,宝安区,宝安大道,2541,新湖路,254104,604,东-西,20
3,新安一路,5,宝安区,新湖路,2542,宝安大道,254201,661,西-东,20
3,新安一路,5,宝安区,宝安大道,2542,翻身路,254202,456,西-东,20
3,新安一路,5,宝安区,翻身路,2542,广深公路,254203,223,西-东,20
3,新安一路,5,宝安区,广深公路,2542,建安一路,254204,602,西-东,20
3,前进二路,5,宝安区,新安四路,2553,流塘路,255301,600,南-北,20
3,前进二路,5,宝安区,流塘路,2553,庄边路,255302,517,南-北,20
3,前进二路,5,宝安区,庄边路,2553,西乡大道,255303,316,南-北,20
3,前进二路,5,宝安区,西乡大道,2553,宝田一路,255304,760,南-北,20
3,前进二路,5,宝安区,宝田一路,2553,宝田二路,255305,639,南-北,20
3,前进二路,5,宝安区,宝田二路,2553,航城大道,255306,1825,南-北,20
3,前进二路,5,宝安区,航城大道,2553,洲石公路,255307,833,南-北,20
3,前进二路,5,宝安区,洲石公路,2554,航城大道,255401,844,北-南,20
3,前进二路,5,宝安区,航城大道,2554,宝田二路,255402,1805,北-南,20
3,前进二路,5,宝安区,宝田二路,2554,宝田一路,255403,666,北-南,20
3,前进二路,5,宝安区,宝田一路,2554,西乡大道,255404,760,北-南,20
3,前进二路,5,宝安区,西乡大道,2554,庄边路,255405,341,北-南,20
3,前进二路,5,宝安区,庄边路,2554,流塘路,255406,492,北-南,20
3,前进二路,5,宝安区,流塘路,2554,新安四路,255407,587,北-南,20
3,前进一路,5,宝安区,湖滨路,2563,新安二路,256301,666,南-北,20
3,前进一路,5,宝安区,新安二路,2563,创业二路,256302,1133,南-北,20
3,前进一路,5,宝安区,创业二路,2563,新安四路,256303,1665,南-北,20
3,前进一路,5,宝安区,新安四路,2564,创业二路,256401,1664,北-南,20
3,前进一路,5,宝安区,创业二路,2564,新安二路,256402,1134,北-南,20
3,前进一路,5,宝安区,新安二路,2564,湖滨路,256403,674,北-南,20
3,广深公路,5,宝安区,湖滨中路,2573,新安一路,257301,586,南-北,20
3,广深公路,5,宝安区,新安一路,2573,创业一路,257302,1296,南-北,20
3,广深公路,5,宝安区,创业一路,2573,新安五路,257303,1577,南-北,20
3,广深公路,5,宝安区,新安五路,2573,西乡大道,257304,1453,南-北,20
3,广深公路,5,宝安区,西乡大道,2573,宝田二路,257305,1526,南-北,20
3,广深公路,5,宝安区,宝田二路,2573,航城大道,257306,1763,南-北,20
3,广深公路,5,宝安区,航城大道,2573,洲石公路,257307,864,南-北,20
3,广深公路,5,宝安区,洲石公路,2573,机场南路,257308,503,南-北,20
3,广深公路,5,宝安区,机场南路,2573,凯城二路,257309,1402,南-北,20
3,广深公路,5,宝安区,凯城二路,2573,凯城一路,257310,1049,南-北,20
3,广深公路,5,宝安区,凯城一路,2573,兴华路(福永),257311,535,南-北,20
3,广深公路,5,宝安区,兴华路(福永),2573,机场道,257312,708,南-北,20
3,广深公路,5,宝安区,机场道,2573,怀德南路,257313,1092,南-北,20
3,广深公路,5,宝安区,怀德南路,2573,福中路(宝安),257314,770,南-北,20
3,广深公路,5,宝安区,福中路(宝安),2573,翠岗西路,257315,610,南-北,20
3,广深公路,5,宝安区,翠岗西路,2573,福永大道,257316,402,南-北,20
3,广深公路,5,宝安区,福永大道,2573,福海大道,257317,666,南-北,20
3,广深公路,5,宝安区,福海大道,2573,凤塘大道,257318,2078,南-北,20
3,广深公路,5,宝安区,凤塘大道,2573,兴业一路,257319,992,南-北,20
3,广深公路,5,宝安区,兴业一路,2573,南环路,257320,611,南-北,20
3,广深公路,5,宝安区,南环路,2573,创新路,257321,1188,南-北,20
3,广深公路,5,宝安区,创新路,2573,新沙路(沙井),257322,810,南-北,20
3,广深公路,5,宝安区,新沙路(沙井),2573,北环路,257323,782,南-北,20
3,广深公路,5,宝安区,北环路,2573,芙蓉路,257324,1428,南-北,20
3,广深公路,5,宝安区,芙蓉路,2573,松裕路,257325,1362,南-北,20
3,广深公路,5,宝安区,松裕路,2573,东方大道,257326,612,南-北,20
3,广深公路,5,宝安区,东方大道,2573,松明大道,257327,840,南-北,20
3,广深公路,5,宝安区,松明大道,2573,沙江东路,257328,978,南-北,20
3,广深公路,5,宝安区,沙江东路,2573,松福大道,257329,1196,南-北,20
3,广深公路,5,宝安区,松福大道,2573,宝安大道,257330,1408,南-北,20
3,广深公路,5,宝安区,宝安大道,2574,松福大道,257401,889,北-南,20
3,广深公路,5,宝安区,松福大道,2574,沙江东路,257402,1968,北-南,20
3,广深公路,5,宝安区,沙江东路,2574,松明大道,257403,1117,北-南,20
3,广深公路,5,宝安区,松明大道,2574,东方大道,257404,721,北-南,20
3,广深公路,5,宝安区,东方大道,2574,松裕路,257405,983,北-南,20
3,广深公路,5,宝安区,松裕路,2574,芙蓉路,257406,884,北-南,20
3,广深公路,5,宝安区,芙蓉路,2574,北环路,257407,1405,北-南,20
3,广深公路,5,宝安区,北环路,2574,新沙路(沙井),257408,830,北-南,20
3,广深公路,5,宝安区,新沙路(沙井),2574,创新路,257409,839,北-南,20
3,广深公路,5,宝安区,创新路,2574,南环路,257410,1107,北-南,20
3,广深公路,5,宝安区,南环路,2574,兴业一路,257411,1132,北-南,20
3,广深公路,5,宝安区,兴业一路,2574,凤塘大道,257412,741,北-南,20
3,广深公路,5,宝安区,凤塘大道,2574,福海大道,257413,1463,北-南,20
3,广深公路,5,宝安区,福海大道,2574,福永大道,257414,779,北-南,20
3,广深公路,5,宝安区,福永大道,2574,翠岗西路,257415,889,北-南,20
3,广深公路,5,宝安区,翠岗西路,2574,福中路(宝安),257416,528,北-南,20
3,广深公路,5,宝安区,福中路(宝安),2574,怀德南路,257417,394,北-南,20
3,广深公路,5,宝安区,怀德南路,2574,机场道,257418,1264,北-南,20
3,广深公路,5,宝安区,机场道,2574,兴华路(福永),257419,554,北-南,20
3,广深公路,5,宝安区,兴华路(福永),2574,凯城一路,257420,744,北-南,20
3,广深公路,5,宝安区,凯城一路,2574,凯城二路,257421,841,北-南,20
3,广深公路,5,宝安区,凯城二路,2574,机场南路,257422,1510,北-南,20
3,广深公路,5,宝安区,机场南路,2574,洲石公路,257423,690,北-南,20
3,广深公路,5,宝安区,洲石公路,2574,航城大道,257424,854,北-南,20
3,广深公路,5,宝安区,航城大道,2574,宝田二路,257425,1948,北-南,20
3,广深公路,5,宝安区,宝田二路,2574,西乡大道,257426,1180,北-南,20
3,广深公路,5,宝安区,西乡大道,2574,新安五路,257427,1567,北-南,20
3,广深公路,5,宝安区,新安五路,2574,创业一路,257428,1685,北-南,20
3,广深公路,5,宝安区,创业一路,2574,新安一路,257429,1006,北-南,20
3,广深公路,5,宝安区,新安一路,2574,湖滨中路,257430,548,北-南,20
4,固戍一路,5,宝安区,宝安大道,2851,文昌路,258102,1168,东-西,15
4,坣岗大道,5,宝安区,新沙路(沙井),2583,岗头路,258301,750,南-北,15
4,坣岗大道,5,宝安区,岗头路,2584,新沙路(沙井),258401,742,北-南,15
3,站前路,8,坪山区,丹梓西路,2591,深汕路,259101,2027,东-西,20
3,站前路,8,坪山区,深汕路,2592,丹梓西路,259201,2053,西-东,20
4,宝华路,5,宝安区,海天路,2603,创业一路,260301,844,南-北,15
4,宝华路,5,宝安区,创业一路,2604,海天路,260401,842,北-南,15
4,宝民二路,5,宝安区,新安五路,2613,流塘路,261301,628,南-北,15
4,宝民二路,5,宝安区,流塘路,2613,西乡大道,261302,869,南-北,15
4,宝民二路,5,宝安区,西乡大道,2613,宝田一路,261303,770,南-北,15
